open,high,low,close,volume,vwap,timestamp,transactions,otc
102.31,102.67,102.31,102.5,36739,102.3206,1620135000000,44,
102.55,102.55,102.37,102.41,2699,102.4163,1620135060000,39,
102.33,102.6,102.31,102.57,10309,102.4614,1620135120000,200,
102.51,102.73,102.51,102.73,1879,102.6528,1620135180000,29,
102.685,102.685,102.575,102.625,1765,102.6437,1620135240000,34,
102.68,102.7,102.575,102.7,1829,102.6387,1620135300000,33,
102.58,102.61,102.545,102.545,10592,102.578,1620135360000,27,
102.6,102.67,102.6,102.65,2680,102.6259,1620135420000,47,
102.69,102.69,102.68,102.68,586,102.6738,1620135480000,18,
102.68,102.68,102.62,102.645,927,102.6389,1620135540000,26,
102.63,102.7,102.5,102.56,3223,102.6087,1620135600000,55,
102.5578,102.59,102.5578,102.59,2410,102.5764,1620135660000,20,
102.61,102.64,102.5881,102.5881,1222,102.6068,1620135720000,17,
102.48,102.555,102.45,102.55,5324,102.5153,1620135780000,71,
102.53,102.53,102.465,102.49,1494,102.5041,1620135840000,27,
102.53,102.54,102.5113,102.54,952,102.5209,1620135900000,18,
102.58,102.63,102.58,102.62,1365,102.594,1620135960000,30,
102.62,102.62,102.46,102.46,3657,102.5487,1620136020000,67,
102.41,102.48,102.41,102.48,1747,102.4514,1620136080000,38,
102.48,102.49,102.43,102.48,2669,102.4731,1620136140000,42,
102.45,102.48,102.42,102.45,4663,102.4521,1620136200000,74,
102.395,102.42,102.39,102.42,1195,102.4073,1620136260000,25,
102.4,102.55,102.39,102.52,4582,102.4634,1620136320000,71,
102.56,102.63,102.55,102.6,1736,102.588,1620136380000,23,
102.56,102.59,102.49,102.56,4899,102.5551,1620136440000,71,
102.54,102.64,102.525,102.64,5108,102.5969,1620136500000,46,
102.6,102.66,102.57,102.63,3317,102.6289,1620136560000,47,
102.63,102.635,102.595,102.595,863,102.5996,1620136620000,22,
102.63,102.66,102.63,102.66,1912,102.6319,1620136680000,57,
102.635,102.67,102.6,102.65,3006,102.6283,1620136740000,50,
102.6,102.66,102.6,102.63,3289,102.6198,1620136800000,39,
102.63,102.67,102.6,102.605,5421,102.6313,1620136860000,78,
102.62,102.67,102.61,102.67,5078,102.6301,1620136920000,70,
102.64,102.84,102.64,102.77,13442,102.7345,1620136980000,113,
102.74,102.8,102.73,102.78,5033,102.759,1620137040000,94,
102.75,102.79,102.745,102.765,2281,102.7733,1620137100000,36,
102.78,102.9,102.78,102.888,2442,102.8351,1620137160000,45,
102.85,102.91,102.82,102.91,2538,102.8735,1620137220000,37,
102.95,103.05,102.95,103.02,8966,103.0019,1620137280000,111,
103.04,103.09,103.02,103.065,3163,103.0528,1620137340000,59,
103.065,103.065,102.97,102.97,10428,103.0239,1620137400000,112,
102.92,102.97,102.92,102.95,3419,102.9524,1620137460000,55,
102.98,103.04,102.94,102.96,9215,103.0158,1620137520000,64,
102.97,103.035,102.96,102.99,7022,103.0109,1620137580000,77,
103.01,103.09,103.0,103.09,4675,103.0398,1620137640000,63,
103.08,103.11,102.98,102.98,5879,103.0572,1620137700000,97,
102.95,102.98,102.85,102.85,7158,102.9236,1620137760000,95,
102.89,102.94,102.87,102.93,4349,102.9116,1620137820000,49,
102.91,102.94,102.84,102.84,4731,102.8874,1620137880000,73,
102.82,102.82,102.73,102.73,1676,102.7953,1620137940000,35,
102.67,102.72,102.665,102.68,2807,102.7044,1620138000000,80,
102.75,102.81,102.65,102.81,5239,102.7266,1620138060000,98,
102.82,102.82,102.76,102.765,1836,102.7804,1620138120000,31,
102.8,102.8,102.65,102.775,5862,102.7418,1620138180000,80,
102.73,102.73,102.65,102.66,3493,102.6985,1620138240000,40,
102.69,102.72,102.67,102.72,4193,102.7085,1620138300000,72,
102.73,102.75,102.72,102.73,1495,102.7331,1620138360000,33,
102.77,102.77,102.71,102.77,3775,102.7452,1620138420000,45,
102.8,102.8,102.69,102.72,5154,102.7323,1620138480000,60,
102.69,102.76,102.69,102.71,2745,102.7182,1620138540000,46,
102.68,102.745,102.61,102.61,1980,102.6784,1620138600000,34,
102.65,102.65,102.65,102.65,227,102.6392,1620138660000,9,
102.6379,102.69,102.59,102.62,4866,102.6386,1620138720000,69,
102.615,102.68,102.6,102.6,2842,102.6446,1620138780000,56,
102.57,102.62,102.51,102.62,4014,102.5577,1620138840000,85,
102.65,102.74,102.61,102.62,5685,102.6639,1620138900000,91,
102.6,102.61,102.6,102.61,1105,102.607,1620138960000,36,
102.635,102.635,102.511,102.59,3588,102.5895,1620139020000,54,
102.6,102.65,102.6,102.6314,2200,102.625,1620139080000,34,
102.61,102.72,102.61,102.7064,2657,102.6584,1620139140000,40,
102.68,102.68,102.63,102.63,2112,102.6569,1620139200000,35,
102.62,102.62,102.56,102.56,1620,102.5956,1620139260000,33,
102.5519,102.57,102.51,102.55,5444,102.5438,1620139320000,93,
102.54,102.62,102.51,102.58,4216,102.5834,1620139380000,69,
102.58,102.59,102.56,102.57,3153,102.58,1620139440000,30,
102.57,102.59,102.51,102.55,1455,102.5551,1620139500000,29,
102.5211,102.57,102.5142,102.5142,1496,102.5523,1620139560000,29,
102.55,102.57,102.52,102.55,3790,102.5441,1620139620000,67,
102.5403,102.585,102.5403,102.575,1957,102.5712,1620139680000,45,
102.61,102.62,102.56,102.575,2522,102.5843,1620139740000,34,
102.575,102.61,102.53,102.605,5370,102.5736,1620139800000,85,
102.605,102.68,102.605,102.63,2013,102.6297,1620139860000,35,
102.66,102.66,102.6309,102.6309,805,102.6465,1620139920000,16,
102.63,102.63,102.58,102.6118,4746,102.6107,1620139980000,80,
102.67,102.67,102.62,102.63,1121,102.6305,1620140040000,21,
102.66,102.7,102.61,102.63,3458,102.6633,1620140100000,47,
102.59,102.64,102.59,102.62,3818,102.6083,1620140160000,62,
102.595,102.67,102.595,102.66,2729,102.6408,1620140220000,45,
102.63,102.645,102.5829,102.62,2332,102.6222,1620140280000,36,
102.64,102.68,102.64,102.68,715,102.6502,1620140340000,27,
102.65,102.65,102.58,102.58,1922,102.6274,1620140400000,30,
102.56,102.6245,102.56,102.61,11700,102.5917,1620140460000,132,
102.64,102.67,102.61,102.67,1470,102.6417,1620140520000,38,
102.665,102.68,102.64,102.64,1369,102.657,1620140580000,26,
102.6,102.6,102.57,102.57,2999,102.5845,1620140640000,67,
102.5501,102.57,102.52,102.535,8704,102.5534,1620140700000,63,
102.53,102.54,102.5,102.52,4478,102.5199,1620140760000,77,
102.53,102.53,102.5,102.52,834,102.5223,1620140820000,26,
102.515,102.515,102.42,102.47,4083,102.47,1620140880000,61,
102.5,102.52,102.47,102.52,3670,102.4888,1620140940000,61,
102.53,102.53,102.46,102.46,1580,102.4925,1620141000000,37,
102.445,102.445,102.36,102.36,1344,102.3868,1620141060000,43,
102.315,102.34,102.28,102.28,2368,102.3297,1620141120000,70,
102.295,102.295,102.2,102.2,3155,102.2326,1620141180000,70,
102.21,102.21,102.15,102.15,1762,102.1914,1620141240000,60,
102.13,102.14,102.08,102.115,4605,102.1163,1620141300000,117,
102.115,102.1281,102.09,102.09,1502,102.1124,1620141360000,28,
102.105,102.1657,102.09,102.1657,2338,102.1385,1620141420000,47,
102.13,102.19,102.13,102.18,3390,102.1783,1620141480000,42,
102.19,102.3,102.18,102.3,5557,102.2134,1620141540000,91,
102.28,102.32,102.275,102.3,12112,102.2948,1620141600000,152,
102.26,102.32,102.24,102.32,3615,102.283,1620141660000,69,
102.3,102.3011,102.27,102.27,1663,102.2848,1620141720000,34,
102.24,102.29,102.24,102.29,1862,102.2762,1620141780000,53,
102.29,102.32,102.27,102.3,4475,102.2984,1620141840000,87,
102.325,102.47,102.325,102.47,1412,102.3989,1620141900000,46,
102.46,102.54,102.45,102.525,3286,102.4973,1620141960000,77,
102.49,102.58,102.49,102.58,4223,102.5506,1620142020000,65,
102.63,102.6754,102.6,102.64,7301,102.6234,1620142080000,89,
102.63,102.76,102.62,102.72,6393,102.7014,1620142140000,98,
102.72,102.725,102.675,102.7,3723,102.699,1620142200000,88,
102.74,102.77,102.73,102.73,2854,102.7434,1620142260000,58,
102.74,102.78,102.73,102.73,2726,102.7535,1620142320000,49,
102.745,102.76,102.74,102.75,1636,102.7489,1620142380000,36,
102.74,102.76,102.72,102.76,2414,102.7381,1620142440000,58,
102.73,102.75,102.71,102.71,2791,102.7323,1620142500000,37,
102.715,102.78,102.715,102.78,2253,102.7363,1620142560000,40,
102.78,102.82,102.78,102.82,1306,102.8001,1620142620000,39,
102.84,102.84,102.8,102.8,4083,102.822,1620142680000,51,
102.82,102.84,102.79,102.8,3296,102.8129,1620142740000,59,
102.765,102.765,102.695,102.695,1189,102.7256,1620142800000,31,
102.69,102.7,102.65,102.65,1181,102.6787,1620142860000,36,
102.66,102.66,102.65,102.65,813,102.647,1620142920000,29,
102.66,102.69,102.65,102.68,2835,102.6691,1620142980000,79,
102.68,102.68,102.68,102.68,1181,102.6845,1620143040000,30,
102.655,102.66,102.64,102.66,1663,102.6558,1620143100000,26,
102.64,102.68,102.615,102.615,3594,102.6453,1620143160000,46,
102.615,102.615,102.615,102.615,281,102.6265,1620143220000,10,
102.615,102.64,102.56,102.61,4419,102.6142,1620143280000,61,
102.614,102.62,102.55,102.56,22798,102.5958,1620143340000,95,
102.52,102.52,102.41,102.41,5113,102.4805,1620143400000,52,
102.41,102.44,102.41,102.41,2391,102.4234,1620143460000,58,
102.39,102.41,102.34,102.34,11393,102.3999,1620143520000,48,
102.305,102.305,102.275,102.275,1168,102.3319,1620143580000,39,
102.23,102.25,102.18,102.18,1821,102.2143,1620143640000,32,
102.2,102.25,102.2,102.25,3876,102.222,1620143700000,74,
102.26,102.275,102.26,102.26,752,102.2647,1620143760000,18,
102.245,102.26,102.23,102.24,2671,102.2448,1620143820000,38,
102.26,102.29,102.24,102.26,2389,102.259,1620143880000,48,
102.2202,102.2242,102.2,102.2,2708,102.2257,1620143940000,22,
102.21,102.28,102.21,102.27,2379,102.2333,1620144000000,54,
102.29,102.34,102.28,102.29,2488,102.2963,1620144060000,35,
102.29,102.31,102.27,102.31,1936,102.2917,1620144120000,32,
102.32,102.35,102.316,102.34,2169,102.3345,1620144180000,25,
102.35,102.35,102.335,102.335,1369,102.3408,1620144240000,24,
102.36,102.36,102.31,102.325,3190,102.3416,1620144300000,38,
102.33,102.36,102.33,102.34,1875,102.348,1620144360000,29,
102.36,102.47,102.36,102.47,2079,102.4002,1620144420000,32,
102.44,102.44,102.39,102.42,2041,102.4106,1620144480000,33,
102.39,102.41,102.36,102.41,3272,102.3835,1620144540000,59,
102.4,102.46,102.4,102.425,2617,102.4193,1620144600000,45,
102.44,102.47,102.44,102.47,658,102.4684,1620144660000,18,
102.51,102.51,102.51,102.51,508,102.5206,1620144720000,14,
102.57,102.57,102.53,102.53,891,102.5423,1620144780000,27,
102.5,102.65,102.5,102.65,4708,102.5523,1620144840000,75,
102.6386,102.644,102.55,102.55,2940,102.5888,1620144900000,47,
102.5336,102.56,102.5336,102.55,1716,102.5443,1620144960000,40,
102.53,102.58,102.53,102.58,659,102.5663,1620145020000,21,
102.59,102.59,102.588,102.588,408,102.5814,1620145080000,9,
102.59,102.595,102.57,102.57,1594,102.5777,1620145140000,32,
102.61,102.62,102.59,102.61,3170,102.6035,1620145200000,59,
102.595,102.72,102.5,102.655,24530,102.5494,1620145260000,115,
102.67,102.71,102.67,102.675,3239,102.6852,1620145320000,51,
102.675,102.675,102.675,102.675,239,102.6312,1620145380000,7,
102.69,102.7,102.67,102.67,1575,102.681,1620145440000,35,
102.65,102.65,102.62,102.63,1647,102.6245,1620145500000,41,
102.6206,102.6206,102.6206,102.6206,524,102.6178,1620145560000,11,
102.6,102.6,102.58,102.58,1175,102.6012,1620145620000,29,
102.59,102.6,102.57,102.57,1361,102.5876,1620145680000,30,
102.54,102.56,102.5291,102.56,4192,102.5415,1620145740000,59,
102.54,102.5441,102.53,102.5441,1963,102.5418,1620145800000,37,
102.54,102.58,102.54,102.565,2483,102.5596,1620145860000,41,
102.565,102.57,102.55,102.56,2367,102.561,1620145920000,37,
102.56,102.57,102.53,102.53,3251,102.5518,1620145980000,41,
102.55,102.55,102.54,102.54,636,102.5432,1620146040000,15,
102.55,102.645,102.55,102.645,6845,102.5921,1620146100000,75,
102.64,102.64,102.63,102.63,250,102.6352,1620146160000,10,
102.64,102.73,102.64,102.68,17722,102.7014,1620146220000,184,
102.7,102.7,102.7,102.7,545,102.692,1620146280000,18,
102.72,102.75,102.72,102.75,1471,102.7362,1620146340000,27,
102.77,102.83,102.75,102.83,2986,102.777,1620146400000,47,
102.8,102.815,102.77,102.79,2276,102.8001,1620146460000,48,
102.76,102.78,102.69,102.69,3093,102.7453,1620146520000,49,
102.685,102.685,102.66,102.665,625,102.6728,1620146580000,12,
102.66,102.73,102.64,102.725,1684,102.6963,1620146640000,33,
102.74,102.76,102.74,102.75,1957,102.747,1620146700000,28,
102.76,102.805,102.76,102.805,2946,102.7663,1620146760000,44,
102.8,102.8,102.73,102.73,2115,102.7549,1620146820000,52,
102.69,102.695,102.6729,102.68,671,102.6878,1620146880000,19,
102.72,102.735,102.71,102.73,1733,102.7231,1620146940000,50,
102.745,102.84,102.745,102.81,4324,102.8034,1620147000000,91,
102.83,102.85,102.79,102.795,4126,102.8275,1620147060000,62,
102.805,102.8799,102.805,102.835,3755,102.8492,1620147120000,58,
102.845,102.845,102.845,102.845,220,102.8396,1620147180000,10,
102.835,102.88,102.82,102.88,2411,102.8422,1620147240000,33,
102.9,102.99,102.88,102.955,20279,102.9416,1620147300000,184,
102.955,102.99,102.95,102.95,1562,102.9673,1620147360000,30,
102.95,102.95,102.86,102.87,6717,102.908,1620147420000,116,
102.87,102.88,102.83,102.83,3185,102.8567,1620147480000,48,
102.84,102.85,102.83,102.85,1609,102.8466,1620147540000,32,
102.8,102.8,102.79,102.79,839,102.7944,1620147600000,20,
102.77,102.84,102.77,102.835,4050,102.8015,1620147660000,64,
102.815,102.855,102.815,102.85,5064,102.8328,1620147720000,64,
102.845,102.895,102.84,102.88,8735,102.8596,1620147780000,95,
102.86,102.915,102.86,102.89,2297,102.8863,1620147840000,36,
102.9,102.92,102.84,102.895,4795,102.8796,1620147900000,57,
102.88,102.92,102.88,102.92,2902,102.893,1620147960000,52,
102.92,102.93,102.9179,102.9179,1361,102.9186,1620148020000,16,
102.9,102.93,102.9,102.93,5877,102.9127,1620148080000,92,
102.93,102.95,102.895,102.895,4167,102.9313,1620148140000,68,
102.875,102.92,102.87,102.88,2963,102.8934,1620148200000,41,
102.875,102.89,102.875,102.89,2189,102.8851,1620148260000,36,
102.87,102.885,102.845,102.845,8061,102.8706,1620148320000,105,
102.86,102.87,102.84,102.84,3564,102.8574,1620148380000,68,
102.82,102.83,102.775,102.83,3339,102.7971,1620148440000,64,
102.83,102.86,102.79,102.79,4423,102.8317,1620148500000,76,
102.76,102.85,102.76,102.84,4239,102.8149,1620148560000,56,
102.83,102.84,102.81,102.83,5123,102.8205,1620148620000,66,
102.82,102.84,102.81,102.84,3649,102.8255,1620148680000,46,
102.825,102.83,102.73,102.73,3196,102.7959,1620148740000,62,
102.74,102.76,102.73,102.75,3081,102.7514,1620148800000,51,
102.746,102.7818,102.71,102.78,5711,102.7487,1620148860000,90,
102.78,102.78,102.78,102.78,434,102.776,1620148920000,13,
102.78,102.8,102.77,102.8,2466,102.786,1620148980000,51,
102.81,102.84,102.8,102.8,2202,102.816,1620149040000,54,
102.805,102.83,102.805,102.83,1511,102.8089,1620149100000,29,
102.825,102.85,102.8,102.85,5452,102.824,1620149160000,102,
102.85,102.88,102.85,102.88,4322,102.8714,1620149220000,66,
102.8825,102.95,102.8825,102.93,8677,102.9204,1620149280000,134,
102.94,102.98,102.94,102.96,7424,102.9606,1620149340000,105,
102.935,102.935,102.87,102.9,7743,102.8947,1620149400000,103,
102.9,102.95,102.87,102.91,7950,102.9209,1620149460000,114,
102.915,102.915,102.88,102.9,5632,102.8899,1620149520000,65,
102.89,102.9,102.85,102.87,5393,102.8759,1620149580000,77,
102.855,102.87,102.84,102.84,5021,102.8573,1620149640000,78,
102.835,102.89,102.835,102.89,3367,102.8627,1620149700000,61,
102.87,102.88,102.78,102.815,5905,102.8537,1620149760000,85,
102.8,102.815,102.79,102.81,2972,102.8056,1620149820000,37,
102.84,102.899,102.84,102.88,5014,102.8664,1620149880000,84,
