open,high,low,close,volume,vwap,timestamp,transactions,otc
185.49,185.8,185.49,185.7,1653.0,185.7287,1706778000000,76,
185.83,185.9,185.83,185.88,3388.0,185.893,1706778180000,72,
185.8,185.8,185.8,185.8,397.0,185.7939,1706778300000,15,
185.75,185.75,185.75,185.75,652.0,185.7279,1706778360000,29,
185.75,185.75,185.75,185.75,550.0,185.7734,1706778420000,28,
185.87,185.87,185.87,185.87,525.0,185.8688,1706778720000,9,
185.8,185.8,185.8,185.8,535.0,185.7893,1706779380000,13,
185.76,185.76,185.76,185.76,549.0,185.7509,1706779740000,25,
185.75,185.75,185.75,185.75,548.0,185.7476,1706780100000,25,
185.71,185.71,185.71,185.71,603.0,185.7093,1706780160000,49,
185.63,185.63,185.63,185.63,245.0,185.6338,1706780220000,26,
185.6,185.6,185.58,185.58,682.0,185.5951,1706780280000,31,
185.55,185.55,185.55,185.55,473.0,185.5358,1706780340000,23,
185.52,185.52,185.45,185.45,1180.0,185.4798,1706780400000,55,
185.51,185.54,185.51,185.54,1056.0,185.5285,1706780460000,18,
185.5,185.5,185.5,185.5,2278.0,185.5032,1706780520000,34,
185.57,185.57,185.57,185.57,263.0,185.5681,1706781360000,8,
185.6,185.6,185.6,185.6,1632.0,185.595,1706781420000,24,
185.55,185.55,185.51,185.51,2300.0,185.5263,1706781540000,53,
185.4,185.4,185.4,185.4,995.0,185.4153,1706781660000,41,
185.41,185.41,185.4,185.4,1413.0,185.3982,1706781720000,23,
185.4,185.4,185.4,185.4,904.0,185.3985,1706781780000,11,
185.4,185.4,185.4,185.4,705.0,185.3956,1706781840000,9,
185.4,185.4,185.4,185.4,559.0,185.3988,1706781900000,8,
185.4,185.4,185.4,185.4,445.0,185.3963,1706781960000,12,
185.4,185.4,185.4,185.4,1504.0,185.3958,1706782080000,30,
185.4,185.4,185.4,185.4,1006.0,185.3972,1706782260000,11,
185.4,185.4,185.4,185.4,275.0,185.3981,1706782320000,6,
185.4,185.4,185.4,185.4,1677.0,185.4,1706782380000,19,
185.4,185.4,185.4,185.4,1444.0,185.3977,1706782440000,23,
185.39,185.39,185.39,185.39,277.0,185.3901,1706782860000,9,
185.37,185.4,185.37,185.4,1310.0,185.3917,1706783100000,18,
185.4,185.4,185.36,185.4,2514.0,185.3841,1706783700000,64,
185.39,185.39,185.39,185.39,532.0,185.3953,1706783820000,16,
185.4,185.4,185.4,185.4,799.0,185.4,1706783880000,12,
185.4,185.4,185.4,185.4,327.0,185.3999,1706784000000,12,
185.39,185.39,185.39,185.39,1020.0,185.3902,1706784120000,4,
185.39,185.39,185.39,185.39,558.0,185.39,1706784180000,7,
185.4,185.4,185.4,185.4,3372.0,185.4009,1706784300000,12,
185.5,185.5,185.5,185.5,233.0,185.4955,1706784360000,9,
185.5,185.5,185.46,185.46,978.0,185.4843,1706784660000,23,
185.54,185.55,185.54,185.55,1667.0,185.5399,1706784840000,28,
185.54,185.55,185.54,185.55,1392.0,185.5471,1706784960000,32,
185.59,185.6,185.58,185.6,3808.0,185.6025,1706785020000,51,
185.69,185.69,185.69,185.69,472.0,185.689,1706785140000,17,
185.65,185.65,185.65,185.65,427.0,185.6533,1706785620000,22,
185.51,185.51,185.46,185.46,1077.0,185.4769,1706786040000,72,
185.39,185.39,185.39,185.39,1314.0,185.4099,1706786100000,66,
185.31,185.31,185.31,185.31,355.0,185.3212,1706786340000,12,
185.31,185.32,185.31,185.32,562.0,185.3004,1706786400000,19,
185.31,185.31,185.11,185.11,1189.0,185.224,1706786460000,91,
185.17,185.21,185.17,185.18,792.0,185.1956,1706786520000,14,
185.17,185.23,185.16,185.23,1701.0,185.1821,1706786580000,38,
185.18,185.18,185.17,185.17,1090.0,185.1843,1706786640000,48,
185.11,185.11,185.11,185.11,1406.0,185.1318,1706786820000,53,
185.06,185.13,185.06,185.13,365.0,185.0911,1706787060000,13,
185.2,185.2,185.19,185.19,1044.0,185.2055,1706787300000,27,
185.21,185.21,185.2,185.2,913.0,185.202,1706787480000,46,
185.19,185.19,185.19,185.19,150.0,185.1836,1706787660000,7,
185.17,185.17,185.17,185.17,437.0,185.1708,1706787720000,16,
185.16,185.16,185.11,185.11,1092.0,185.1405,1706787780000,32,
185.16,185.19,185.16,185.19,1365.0,185.1768,1706787840000,22,
185.32,185.68,185.32,185.68,5213.0,185.4526,1706787900000,78,
185.67,185.8,185.67,185.8,5626.0,185.7056,1706787960000,83,
185.62,185.62,185.59,185.59,5726.0,185.6113,1706788020000,54,
185.56,185.6,185.56,185.6,2423.0,185.5889,1706788080000,26,
185.6,185.6,185.54,185.54,2660.0,185.5834,1706788140000,33,
185.68,185.88,185.68,185.88,1675.0,185.7626,1706788200000,45,
185.7,185.7,185.69,185.69,1758.0,185.6996,1706788260000,37,
185.65,185.65,185.65,185.65,385.0,185.6525,1706788320000,10,
185.6,185.6,185.6,185.6,1230.0,185.606,1706788380000,39,
185.64,185.64,185.64,185.64,2653.0,185.6398,1706788800000,131,
185.5,185.5,185.5,185.5,2324.0,185.52,1706788860000,87,
185.44,185.44,185.44,185.44,1432.0,185.4411,1706788980000,27,
185.46,185.46,185.46,185.46,1251.0,185.4598,1706789040000,20,
185.45,185.45,185.45,185.45,1300.0,185.45,1706789100000,11,
185.48,185.5,185.48,185.5,939.0,185.4863,1706789160000,11,
185.5,185.55,185.5,185.55,3365.0,185.5184,1706789220000,43,
185.62,185.62,185.6,185.6,923.0,185.6085,1706789400000,33,
185.58,185.58,185.58,185.58,624.0,185.5624,1706789460000,17,
185.5,185.5,185.5,185.5,704.0,185.5057,1706789520000,22,
185.5,185.58,185.5,185.58,1947.0,185.5071,1706789580000,25,
185.6,185.6,185.6,185.6,121.0,185.5965,1706789700000,8,
185.64,185.67,185.64,185.67,3998.0,185.6602,1706789940000,39,
185.7,185.75,185.7,185.75,2726.0,185.7456,1706790060000,90,
