open,high,low,close,volume,vwap,timestamp,transactions,otc
209.8,209.8,209.8,209.8,104,209.7828,1661428800000,4,
209.0,209.0,209.0,209.0,347,209.0421,1661434140000,8,
208.59,209.0,208.09,208.23,30057,208.5116,1661434200000,319,
208.24,208.24,207.95,208.09,6662,208.0605,1661434260000,171,
208.09,208.38,208.0077,208.35,5906,208.2428,1661434320000,152,
208.565,209.29,208.56,209.2,10290,208.9701,1661434380000,226,
209.2,209.29,208.945,209.16,7660,209.148,1661434440000,139,
209.0,209.0,208.58,208.58,5449,208.8075,1661434500000,122,
208.81,208.93,208.61,208.63,12886,208.7735,1661434560000,254,
208.68,209.03,208.55,208.865,7509,208.6659,1661434620000,156,
208.86,209.44,208.86,209.16,8689,209.1265,1661434680000,169,
209.145,209.22,208.66,208.66,7026,208.9698,1661434740000,129,
208.795,208.91,208.66,208.66,5676,208.7678,1661434800000,114,
208.54,208.64,208.325,208.64,5603,208.5293,1661434860000,111,
208.555,209.02,208.555,208.91,7019,208.8231,1661434920000,148,
208.91,209.31,208.91,209.24,7057,209.1716,1661434980000,131,
209.22,209.37,209.195,209.31,6093,209.2927,1661435040000,132,
209.15,209.245,209.05,209.05,5491,209.1206,1661435100000,142,
209.05,209.1556,208.75,208.76,6593,208.9857,1661435160000,135,
208.83,209.03,208.78,208.925,6211,208.9274,1661435220000,167,
208.97,209.05,208.78,208.84,8314,208.9251,1661435280000,136,
208.84,209.19,208.69,209.19,10719,208.9812,1661435340000,170,
209.1,209.215,209.0,209.08,11667,209.1054,1661435400000,194,
209.08,209.19,209.01,209.12,6382,209.1142,1661435460000,105,
209.16,209.53,209.13,209.46,6784,209.35,1661435520000,143,
209.49,209.8,209.46,209.715,7533,209.6579,1661435580000,143,
209.68,209.84,209.68,209.78,5598,209.7441,1661435640000,133,
209.8,209.91,209.665,209.79,7073,209.7947,1661435700000,125,
209.79,209.91,209.78,209.89,3921,209.8077,1661435760000,78,
209.91,210.05,209.91,210.025,8329,209.9843,1661435820000,175,
210.06,210.18,210.06,210.125,4144,210.0982,1661435880000,102,
210.11,210.22,209.73,210.1,19424,209.9013,1661435940000,230,
210.19,210.65,210.19,210.52,10540,210.348,1661436000000,243,
210.52,210.52,210.29,210.35,4658,210.3735,1661436060000,100,
210.41,210.41,210.065,210.22,9388,210.2048,1661436120000,189,
210.23,210.57,210.2,210.52,7499,210.4172,1661436180000,147,
210.52,210.52,210.32,210.32,3416,210.4337,1661436240000,75,
210.315,210.43,210.22,210.4,4892,210.3406,1661436300000,119,
210.39,210.44,210.27,210.27,5026,210.3678,1661436360000,104,
210.22,210.22,209.94,209.94,14846,210.0668,1661436420000,228,
209.9,209.95,209.795,209.795,4165,209.8784,1661436480000,92,
209.88,210.118,209.88,210.03,5062,210.0106,1661436540000,144,
210.07,210.11,209.86,209.895,4827,210.0025,1661436600000,98,
209.85,209.88,209.72,209.72,4856,209.7646,1661436660000,133,
209.64,209.75,209.61,209.75,4703,209.6613,1661436720000,151,
209.86,209.86,209.65,209.67,5611,209.8009,1661436780000,82,
209.78,209.83,209.755,209.77,2991,209.7867,1661436840000,73,
209.77,209.835,209.7,209.74,9844,209.7645,1661436900000,160,
